   2.730    0.406    0.250  578.555  168.544    0.000 -336.520  185.417    0.000  293.913  190.105    0.000
   2.740    0.422    0.350  444.314   63.863    0.000 -174.120   73.868    0.000  225.262   90.274    0.000
   2.740    0.422    0.490  317.676   19.057   20.654  -10.330   23.058   20.659  -60.480   39.291   16.128
   2.740    0.422    0.770  227.264    6.777   16.624    1.206    6.246    4.486  -61.902   16.736   25.615
   2.740    0.422    1.210  136.732    4.837    8.746  -27.451    5.538    6.171  -21.276   12.377   15.957
   2.740    0.422    1.710   66.922    4.487    2.800  -13.750    5.244    3.975   -6.019    9.328   26.749
   3.120    0.362    0.250  242.309   43.322    0.000  103.764   54.123    0.000  254.583  178.825    0.000
   3.120    0.362    0.350  213.204   32.050  135.321   -3.405   51.631  725.180   23.734  113.471  349.852
   3.120    0.362    0.490  162.237   13.693   19.430   -3.289   21.969  194.039  -24.828   69.659   66.209
   3.120    0.362    0.770  121.577   19.556    0.000  -40.907   24.417    0.000   30.035   96.019    0.000
   3.220    0.407    0.250  414.792   88.172    0.000 -318.554  122.031    0.000  324.946  148.861    0.000
   3.220    0.427    0.350  273.618   21.419   14.817  -79.276   28.001   15.855   64.207   46.084   19.166
   3.220    0.427    0.490  197.691   11.838   16.720    7.444   16.131   12.655  -46.780   29.191   31.526
   3.220    0.427    0.770  135.151    6.090    6.347   12.321    7.746    4.518  -79.080   16.946   16.432
   3.220    0.427    1.210   73.567    3.659    8.964    4.104    4.088    8.794  -77.978   10.576   32.406
   3.220    0.427    1.710   63.984    4.897    6.555   17.789    5.638    5.867   33.341   14.049   14.289
   3.290    0.496    0.490  696.265  219.424    0.000 -388.642  238.171    0.000  486.852  231.093    0.000
   3.290    0.496    0.770  152.931   33.564    0.000   96.929   43.727    0.000 -170.461   70.180    0.000
   3.290    0.496    1.210  136.477   16.244   17.547  -13.938   22.422   11.266  -57.643   43.774   12.809
   3.290    0.496    1.710   81.652   32.483    0.000   -3.246   23.300    0.000  -50.652   70.036    0.000
   3.670    0.448    0.350  273.170   99.369    0.000 -145.723  150.666    0.000   50.672  185.236    0.000
   3.670    0.448    0.490  181.696   25.436   17.678  -33.337   38.957   30.211  -39.760   65.439   59.639
   3.670    0.448    0.770  141.285   35.040   22.411  -23.530   34.344   29.947    3.996  100.324   27.970
   3.670    0.448    1.210   74.926   14.592    1.752    0.809   17.368    1.174  -25.758   47.590    9.445
   3.670    0.448    1.710   46.217    6.771    3.835  -15.311    9.385    7.603  -28.427   26.683    8.317
   3.750    0.509    0.490   83.885   70.015    0.000  163.390   90.343    0.000 -220.485  100.304    0.000
   3.750    0.509    0.770  185.374   36.446   39.026   23.286   45.305   35.899  -42.779   55.807   44.972
   3.750    0.509    1.210  128.787   13.030   10.732   -0.106   14.294    0.895  -20.610   36.331   48.494
   3.750    0.509    1.710   48.117    9.808    0.000   15.345   12.406    0.000  -66.621   25.527    0.000
   4.180    0.525    0.490  337.788  189.524    0.000 -282.321  268.012    0.000  185.269  273.101    0.000
   4.220    0.538    0.770  175.017   41.799   44.246  -29.218   59.898   59.480  -34.577   72.866   65.086
   4.220    0.538    1.210  204.825   57.101    0.000 -142.073   78.010    0.000   71.218   82.911    0.000
