   2.107    0.238    0.500  120.554   20.957   10.418  -43.767   30.482    8.898 -100.093   82.154   16.856
   2.107    0.238    0.800   55.503   10.548    6.565  -14.790   18.869    4.166   -1.652   43.381   98.412
   2.236    0.276    0.250   96.297   11.538   10.821   -1.307   17.125   26.263    1.967   35.975   24.296
   2.236    0.276    0.350   80.147    9.283    5.753   -2.372   13.314    5.573   15.910   30.827   16.323
   2.236    0.276    0.500   62.084    5.248    7.251   -8.325    7.302    5.657   -5.667   18.829   26.732
   2.236    0.276    0.800   43.770    2.784    2.283    3.325    3.382    2.054  -26.409    9.483    4.965
   2.236    0.276    1.250   24.034    2.106    2.384   -1.673    2.864    2.565  -18.436    6.708    4.556
   2.236    0.276    1.750   14.681    2.078    2.397   -1.363    2.646    2.622  -10.400    6.314    6.049
   2.262    0.334    0.250  141.738   31.741   41.008  -35.414   35.122   49.779   60.967   52.718   71.952
   2.262    0.334    0.350  116.081   11.617    6.957   -8.124   13.244   12.546    6.383   26.393   40.095
   2.262    0.334    0.500  136.770    6.682    7.642   -2.220    7.146    7.478  -38.588   15.623    4.254
   2.262    0.334    0.800   88.049    3.555    3.768    7.772    3.294    3.646  -50.156    7.914    6.775
   2.262    0.334    1.250   50.741    2.657    5.451    2.893    2.792    6.065  -16.857    6.178   10.895
   2.262    0.334    1.750   28.306    2.880    4.370  -11.545    3.169    6.076   13.706    5.104    4.602
   2.346    0.401    0.350  485.053  161.668    0.000 -219.659  158.506    0.000  209.745  220.159    0.000
   2.346    0.401    0.500  214.078   33.832   19.507  -39.160   37.321   29.168  -48.205   54.251   40.320
   2.346    0.401    0.800  164.241   14.546   19.252  -27.159   15.056   16.315    6.393   27.436   16.032
   2.346    0.401    1.250  113.312   11.977   20.206  -10.154   12.860   18.738  -30.290   20.962   24.415
   2.346    0.401    1.750   82.958   24.422   54.515    1.136   27.784   62.139  -12.870   38.186  108.111
   2.734    0.339    0.350   93.649   20.636   14.813  -29.416   30.158   16.514   47.831   50.757   30.467
   2.734    0.339    0.500   78.530    6.065    3.177   -4.167    8.464    7.566   19.111   19.815   15.350
   2.734    0.339    0.800   58.401    3.377    2.281   12.399    4.364    4.364   -9.245   11.074    5.982
   2.734    0.339    1.250   28.444    2.424    2.884   -0.292    3.248    1.750   -4.548    7.500   10.613
   2.734    0.339    1.750   18.625    2.163    2.689   -5.021    3.030    2.510    2.581    6.293   10.118
   2.767    0.423    0.500  163.664   20.576   20.906  -53.623   23.383   25.358   26.953   36.541   33.465
   2.767    0.423    0.800  100.098    7.424   11.409   11.793    8.406   12.856  -17.462   16.861   22.741
   2.767    0.423    1.250   67.122    5.481    7.326    7.616    6.377    5.881  -30.105   12.511   13.840
   2.767    0.423    1.750   44.786    6.282    6.822   -4.522    7.589   10.585    8.677   11.825   16.599
   3.246    0.430    0.500  107.892   20.572   14.731  -22.516   27.216   17.749   21.318   43.151   23.541
   3.246    0.430    0.800   61.718    5.313    4.664    9.733    7.017    4.668  -23.895   15.011   12.204
   3.246    0.430    1.250   46.751    4.164    3.871   -3.800    5.553    9.077   -0.835   11.947  189.639
   3.246    0.430    1.750   30.368    4.914    3.473   -7.566    7.010    4.664    6.247   11.979   13.089
   3.290    0.493    1.250   79.482   26.430    0.000   18.972   31.290    0.000  -41.812   59.375    0.000
   3.290    0.493    1.750  127.095   38.014   34.590   -7.232   41.999   20.846   16.259   77.047   48.684
   3.688    0.450    0.500  121.943  266.275    0.000  -42.609  391.227    0.000   46.604  401.845    0.000
   3.688    0.450    0.800   67.668   11.670    5.863  -12.461   18.415    5.664    7.021   48.103   25.640
