# Hall-A proton sigma_L, read from figure 4 of arXiv 1608.01003 (vector source)
# Q2 xB tprime sigma_L stat   [nb/GeV^2]
    1.5000     0.3600     0.0240   459.3289   221.2080
    1.5000     0.3600     0.0730   205.2026   269.8291
    1.7500     0.3600     0.0250  -136.2975   150.5453
    1.7500     0.3600     0.0740  -259.1108   180.5103
    1.7500     0.3600     0.1230  -408.6477   209.1788
    2.0000     0.3600     0.0260   205.2026    97.8905
    2.0000     0.3600     0.0750  -180.2366   130.1605
