   2.100    0.238    0.350  209.756   16.990    7.758   85.537   30.443    9.004   79.557   70.744   40.216
   2.100    0.238    0.490  128.638    8.550   12.621  -56.672   14.282    9.623 -110.814   41.351   29.550
   2.100    0.238    0.780   89.925    8.720    8.934   -9.799   12.547   14.698   16.069   34.558   24.486
   2.100    0.238    1.210   38.989   20.737   15.595   -6.114   34.721   31.589  -25.564   42.901   30.009
   2.100    0.239    0.170  220.524   28.153  143.147  -19.152   48.962  390.403   -9.440  124.026  361.412
   2.100    0.239    0.250  231.109   19.328   23.111   48.817   34.870   25.693   39.533   81.420   89.160
   2.210    0.275    0.120  235.662   24.751   10.756  -45.316   35.146    9.269   27.192   57.041   15.940
   2.210    0.276    0.170  251.802   12.142   17.636   -7.573   16.269   16.408  -13.075   36.666   41.238
   2.210    0.276    0.250  261.319    9.574   18.471  -11.120   13.163   37.067  -57.225   28.042   31.791
   2.210    0.276    0.350  233.642   10.549   10.620   25.168   14.063    9.438 -109.770   32.433   23.676
   2.210    0.276    0.490  186.791    6.893   16.411   34.929    9.154   16.997  -65.212   21.343   54.731
   2.210    0.276    0.780   98.712    2.909    6.425    4.444    4.135    4.261  -72.380    9.911   10.490
   2.210    0.277    1.220   48.994    1.981    3.234    4.447    2.261    2.990  -24.938    6.692    2.660
   2.210    0.277    1.720   20.538    1.501    3.061   -0.333    1.743    7.655  -10.468    4.790    5.493
   2.240    0.332    0.180  326.578   43.329   30.678   12.068   51.995   31.893 -112.543   78.613  116.492
   2.240    0.337    0.250  385.677   18.284   43.290  -10.527   19.823   44.741  -53.015   33.047   27.008
   2.240    0.338    0.490  286.726    6.358   14.644   21.511    5.306   10.592 -140.143   13.905   12.275
   2.250    0.337    0.350  339.121   11.454   13.722   36.429   10.626   10.929 -151.424   22.932   14.943
   2.250    0.338    0.780  195.781    3.730   12.675   -6.388    3.195   15.211  -85.213    9.263   10.841
   2.250    0.339    1.220  107.605    2.526    5.273  -15.186    2.240    4.796  -53.487    6.273    6.474
   2.250    0.339    1.730   48.817    1.718    4.500   -7.120    1.791    6.244  -33.130    3.595    5.949
   2.340    0.403    0.350  466.735   47.833   52.409   -8.376   59.736  110.287  -24.308  104.088  212.692
   2.340    0.403    0.490  466.568   20.202   38.308  -24.574   22.373   30.159  -19.563   49.967   60.991
   2.340    0.404    0.780  368.304   10.784   16.608  -25.695   10.288    6.774 -155.415   25.279   19.686
   2.340    0.404    1.220  187.321    7.249   12.630  -39.098    7.800    4.612  -73.829   15.662   47.383
   2.350    0.404    1.730   87.203    6.428    2.987  -23.017    7.279    5.857  -16.745   11.174   10.820
   2.710    0.336    0.180  227.147   34.792   28.640  -77.696   50.633   83.673   58.243   87.803  182.495
   2.710    0.343    0.250  213.261    7.957    9.814   -7.733    9.981    5.542  -75.573   26.572   21.877
   2.710    0.343    0.350  215.512    7.893    7.819   11.995    9.574    5.882  -98.013   26.832   28.292
   2.710    0.343    0.490  178.888    5.840    9.149   12.406    7.209    8.758 -123.742   18.557   31.967
   2.710    0.343    1.220   50.098    2.375    4.395    7.458    2.637    4.144  -33.608    9.364   17.071
   2.720    0.344    0.780  107.606    3.554    5.653   -0.967    4.482    3.116 -101.080   13.076   20.420
   2.720    0.344    1.730   28.221    1.860    3.442   -3.387    2.090    2.336  -17.692    5.442    9.463
   2.750    0.423    0.500  317.676   19.057   20.654  -10.348   23.101   20.697  -60.639   39.395   16.171
   2.750    0.423    0.780  227.264    6.777   16.624    1.206    6.248    4.487  -61.933   16.744   25.628
   2.750    0.424    1.230  136.732    4.837    8.746  -27.409    5.529    6.162  -21.230   12.349   15.922
   2.750    0.424    1.730   66.922    4.487    2.800  -13.699    5.224    3.960   -5.986    9.278   26.605
   3.120    0.362    0.350  213.204   32.050  135.321   -3.413   51.764  727.062   23.832  113.942  351.304
   3.120    0.362    0.500  162.237   13.693   19.430   -3.288   21.966  194.013  -24.823   69.643   66.194
   3.220    0.431    0.780  135.151    6.090    6.347   12.315    7.743    4.516  -79.023   16.933   16.421
   3.230    0.428    0.350  273.618   21.419   14.817  -80.084   28.286   16.017   65.195   46.794   19.461
   3.230    0.430    0.500  197.691   11.838   16.720    7.467   16.182   12.694  -47.001   29.329   31.675
   3.230    0.432    1.230   73.567    3.659    8.964    4.082    4.066    8.748  -77.367   10.493   32.152
   3.230    0.432    1.730   63.984    4.897    6.555   17.648    5.593    5.820   32.943   13.882   14.118
   3.290    0.496    1.230  136.477   16.244   17.547  -13.934   22.415   11.263  -57.618   43.755   12.804
   3.670    0.451    0.780  141.285   35.040   22.411  -23.515   34.323   29.929    3.992  100.228   27.944
   3.670    0.451    1.230   74.926   14.592    1.752    0.806   17.304    1.169  -25.610   47.316    9.390
   3.680    0.451    0.490  181.696   25.436   17.678  -33.332   38.952   30.207  -39.751   65.424   59.626
   3.680    0.451    1.730   46.217    6.771    3.835  -15.240    9.341    7.568  -28.222   26.491    8.258
   3.760    0.513    0.780  185.374   36.446   39.026   23.313   45.357   35.941  -42.853   55.904   45.051
   3.760    0.514    1.230  128.787   13.030   10.732   -0.106   14.259    0.893  -20.533   36.196   48.314
