   1.770    0.223    1.250   24.356    1.464    1.789    3.051    1.519    1.830  -23.646    4.335    2.838
   1.770    0.223    1.750   12.872    1.657    1.497   -0.910    2.140    1.820   -0.570    5.135    5.128
   1.878    0.271    0.250  136.437   13.700   27.684   26.977   15.347   19.002   62.398   33.024   46.723
   1.878    0.271    0.350  124.767   13.202   11.396   18.435   15.361   14.338   -1.589   31.460  112.985
   1.878    0.271    0.500  103.031    7.047    3.666    6.115    6.716    6.021  -34.787   17.239   31.541
   1.878    0.271    0.800   81.209    4.616    5.057   -2.619    3.981    3.417  -60.989   10.529   10.585
   1.878    0.271    1.250   43.353    3.351    5.568   -4.191    3.422    4.610  -23.468    7.878    7.081
   1.878    0.271    1.750   31.672   10.053    0.000  -12.945    9.084    0.000    9.350   20.569    0.000
   1.954    0.313    0.500  245.113   43.037    0.000    2.414   40.966    0.000  -74.463   90.975    0.000
   1.954    0.313    0.800  122.480   21.305    0.000   -9.026   24.118    0.000  -25.294   45.624    0.000
   1.954    0.313    1.250   99.850   18.034   10.193    6.336   18.417   17.356    8.741   38.147   31.927
   2.107    0.238    0.500  120.546   20.957   10.418  -43.777   30.480    8.900 -100.110   82.144   16.858
   2.107    0.238    0.800   55.508   10.549    6.565  -14.789   18.870    4.166   -1.671   43.385   99.514
   2.236    0.276    0.250   96.265   11.535   10.817   -1.325   17.120   26.637    1.931   35.964   23.848
   2.236    0.276    0.350   80.125    9.281    5.752   -2.390   13.312    5.616   15.872   30.819   16.284
   2.236    0.276    0.500   62.073    5.247    7.250   -8.334    7.301    5.663   -5.689   18.825   26.837
   2.236    0.276    0.800   43.766    2.783    2.283    3.319    3.382    2.050  -26.427    9.482    4.968
   2.236    0.276    1.250   24.036    2.106    2.384   -1.673    2.864    2.565  -18.448    6.709    4.559
   2.236    0.276    1.750   14.687    2.079    2.398   -1.361    2.647    2.616  -10.408    6.317    6.053
   2.262    0.334    0.250  141.695   31.734   40.996  -35.404   35.114   49.764   60.929   52.704   71.908
   2.262    0.334    0.350  116.045   11.613    6.955   -8.135   13.241   12.563    6.352   26.384   39.898
   2.262    0.334    0.500  136.724    6.680    7.640   -2.244    7.144    7.557  -38.627   15.618    4.258
   2.262    0.334    0.800   88.013    3.553    3.766    7.750    3.292    3.636  -50.184    7.910    6.779
   2.262    0.334    1.250   50.712    2.656    5.448    2.876    2.790    6.030  -16.893    6.174   10.919
   2.262    0.334    1.750   28.291    2.878    4.368  -11.545    3.168    6.076   13.673    5.100    4.591
   2.346    0.401    0.350  484.793  161.585    0.000 -219.505  158.425    0.000  209.575  220.058    0.000
   2.346    0.401    0.500  213.967   33.815   19.497  -39.162   37.304   29.170  -48.221   54.219   40.334
   2.346    0.401    0.800  164.132   14.537   19.240  -27.177   15.048   16.326    6.347   27.415   15.916
   2.346    0.401    1.250  113.189   11.966   20.184  -10.184   12.850   18.794  -30.337   20.939   24.452
   2.346    0.401    1.750   82.768   24.384   54.390    1.136   27.748   62.134  -13.045   38.115  109.579
   2.734    0.339    0.350   93.624   20.632   14.809  -29.427   30.154   16.520   47.797   50.745   30.445
   2.734    0.339    0.500   78.507    6.063    3.176   -4.187    8.462    7.602   19.067   19.809   15.314
   2.734    0.339    0.800   58.381    3.376    2.280   12.377    4.362    4.357   -9.287   11.070    6.009
   2.734    0.339    1.250   28.434    2.423    2.883   -0.298    3.247    1.789   -4.569    7.497   10.662
   2.734    0.339    1.750   18.620    2.163    2.689   -5.022    3.029    2.511    2.568    6.291   10.065
   2.767    0.423    0.500  163.601   20.568   20.898  -53.623   23.375   25.358   26.928   36.524   33.434
   2.767    0.423    0.800  100.028    7.420   11.401   11.764    8.402   12.824  -17.506   16.849   22.798
   2.767    0.423    1.250   67.050    5.476    7.318    7.585    6.372    5.857  -30.141   12.498   13.857
   2.767    0.423    1.750   44.706    6.274    6.809   -4.532    7.582   10.608    8.585   11.807   16.423
   3.246    0.430    0.500  107.853   20.567   14.725  -22.525   27.209   17.757   21.290   43.135   23.510
   3.246    0.430    0.800   61.683    5.311    4.661    9.710    7.014    4.657  -23.926   15.003   12.220
   3.246    0.430    1.250   46.713    4.161    3.868   -3.815    5.549    9.114   -0.872   11.936  198.157
   3.246    0.430    1.750   30.333    4.910    3.469   -7.571    7.004    4.667    6.207   11.966   13.005
   3.290    0.493    1.250   79.368   26.396    0.000   18.926   31.260    0.000  -41.853   59.291    0.000
   3.290    0.493    1.750  126.843   37.948   34.522   -7.275   41.944   20.968   16.079   76.906   48.145
   3.688    0.450    0.500  121.842  266.161    0.000  -42.526  391.058    0.000   46.451  401.662    0.000
   3.688    0.450    0.800   67.634   11.664    5.860  -12.477   18.407    5.671    6.999   48.074   25.560
   3.688    0.450    1.250   43.281   33.494    0.000   -0.356   53.288    0.000  -39.120   73.371    0.000
   3.769    0.513    0.800   70.995   42.702   10.739   14.958   57.841   24.995  -39.118   76.650   30.246
   3.769    0.513    1.250   55.979   14.182    7.233   11.315   20.293   10.921  -30.093   35.123   23.281
   3.769    0.513    1.750   56.589   17.421    9.003   -3.693   24.009    9.559  -17.971   34.571   16.525
   4.235    0.537    1.250   99.825   29.983   12.590  -46.937   45.266   15.612   48.959   73.454   20.795
